timestamp,open,high,low,close,volume
2025-01-05,23.6,23.83,22.85,23.58,2516610.67
2025-01-06,23.58,24.78,23.01,23.83,5871853.9
2025-01-07,23.83,23.84,21.18,21.38,7603584.68
2025-01-08,21.39,21.73,19.59,20.44,6791105.29
2025-01-09,20.44,20.73,19.14,19.65,5470102.72
2025-01-10,19.64,20.54,19.53,20.24,5079025.48
2025-01-11,20.25,20.69,19.81,20.21,2575892.75
2025-01-12,20.21,20.34,19.59,19.84,2354200.64
2025-01-13,19.85,20.44,17.83,19.35,8929572.72
2025-01-14,19.36,20.51,19.25,20.32,4234979.71
2025-01-15,20.33,22.15,20.1,22.1,7193382.93
2025-01-16,22.1,23.78,21.3,23.03,8100341.74
2025-01-17,23.03,25.23,23.02,25.09,5333944.46
2025-01-18,25.1,25.67,23.37,24.12,7180885.24
2025-01-19,24.12,26.71,22.19,24.34,18510171.54
2025-01-20,24.34,26.94,23.4,25.09,21688921.29
2025-01-21,25.08,27.09,23.68,26.67,10509727.17
2025-01-22,26.67,27.21,25.13,25.3,4298632.85
2025-01-23,25.29,26.25,23.98,25.65,6658261.17
2025-01-24,25.66,26.44,24.86,25.18,4571970.71
2025-01-25,25.17,25.44,24.68,24.93,2767936.88
2025-01-26,24.93,26.39,24.86,24.88,3530502.68
2025-01-27,24.88,25.14,22.18,24.21,9451690.74
2025-01-28,24.22,24.66,22.36,22.61,4338921.76
2025-01-29,22.62,24.45,22.32,23.66,5429195.02
2025-01-30,23.66,25.21,23.41,24.46,4138779.01
2025-01-31,24.46,26.4,24.12,25.17,5624198.46
2025-02-01,25.16,25.99,22.76,22.98,4595841.04
2025-02-02,22.98,23.33,19.29,20.46,12557348.56
2025-02-03,20.47,22.05,15.4,21.64,31291131.83
2025-02-04,21.64,21.71,19.32,19.97,10301205.02
2025-02-05,19.98,20.27,18.96,19.19,5964659.67
2025-02-06,19.19,19.94,18.41,18.58,4582527.29
2025-02-07,18.59,19.86,17.79,18.39,5908194.93
2025-02-08,18.39,18.63,17.87,18.45,2487416.07
2025-02-09,18.44,19.0,17.44,18.26,3353841.91
2025-02-10,18.26,19.13,17.67,18.81,3713087.79
2025-02-11,18.8,19.79,18.22,18.66,4263524.03
2025-02-12,18.65,19.51,17.64,19.2,5633560.52
2025-02-13,19.2,19.34,18.18,18.56,2549414.88
2025-02-14,18.56,19.84,18.45,19.38,3273627.94
2025-02-15,19.39,19.67,18.73,18.99,1679060.06
2025-02-16,19.0,19.26,18.56,18.69,1828935.06
2025-02-17,18.7,19.8,18.36,19.12,3643081.5
2025-02-18,19.12,19.2,17.28,17.88,4505341.14
2025-02-19,17.88,18.21,17.44,17.98,2675151.19
2025-02-20,17.98,18.48,17.81,18.28,2731996.9
2025-02-21,18.28,19.06,17.12,17.43,4587895.37
2025-02-22,17.43,18.03,17.3,17.76,2055640.23
2025-02-23,17.76,18.13,17.42,17.62,1720018.44
2025-02-24,17.62,17.75,14.97,15.26,5293023.88
2025-02-25,15.26,15.59,14.02,15.31,10228092.27
2025-02-26,15.31,15.78,14.67,15.26,6144417.14
2025-02-27,15.26,15.78,14.78,15.1,3366542.39
2025-02-28,15.11,15.2,13.45,14.81,6722597.01
2025-03-01,14.81,15.14,14.22,14.75,2768879.74
2025-03-02,14.75,17.55,14.4,17.42,7915106.42
2025-03-03,17.42,17.49,14.36,14.46,8257408.33
2025-03-04,14.46,15.36,13.08,14.86,10326427.49
2025-03-05,14.87,16.59,14.63,16.43,8116733.84
2025-03-06,16.43,17.67,16.37,17.06,8697077.04
2025-03-07,17.06,17.54,15.73,15.94,10299090.47
2025-03-08,15.95,16.04,15.13,15.26,3134313.82
2025-03-09,15.27,15.37,13.6,13.81,4248839.69
2025-03-10,13.81,14.57,12.41,12.65,7677019.97
2025-03-11,12.66,13.66,11.85,13.13,10016626.39
2025-03-12,13.14,13.81,12.64,13.49,6327960.06
2025-03-13,13.49,13.6,12.71,13.04,4141753.02
2025-03-14,13.04,14.71,12.99,13.66,12755289.32
2025-03-15,13.66,14.25,13.63,14.01,3408277.79
2025-03-16,14.02,14.19,13.21,13.37,2780110.54
2025-03-17,13.38,14.24,13.34,14.03,3319483.11
2025-03-18,14.03,14.28,13.46,13.91,2922034.37
2025-03-19,13.92,15.05,13.77,15.03,5082770.6
2025-03-20,15.03,15.17,14.08,14.22,3092914.51
2025-03-21,14.22,14.39,13.82,13.97,1751688.08
2025-03-22,13.96,14.5,13.93,14.25,1474759.41
2025-03-23,14.25,14.5,14.21,14.47,1401116.5
2025-03-24,14.46,15.41,14.16,15.13,3509456.58
2025-03-25,15.13,15.61,14.87,15.44,2219727.7
2025-03-26,15.43,16.0,14.94,15.24,3150903.48
2025-03-27,15.25,15.8,15.17,15.52,2499733.03
2025-03-28,15.53,15.59,14.0,14.25,3532174.05
2025-03-29,14.25,14.42,13.37,13.55,2413896.58
2025-03-30,13.56,13.87,13.19,13.41,2061395.48
2025-03-31,13.42,13.72,12.96,13.51,2664605.78
2025-04-01,13.5,14.4,13.49,14.04,2669710.9
2025-04-02,14.04,14.4,12.81,12.9,6814389.49
2025-04-03,12.9,13.31,12.3,12.9,5139724.57
2025-04-04,12.9,13.2,12.35,12.94,4559146.69
2025-04-05,12.94,13.06,12.57,12.85,1414775.76
2025-04-06,12.84,12.96,11.0,11.28,4370640.73
2025-04-07,11.29,11.89,10.1,11.45,13409341.29
2025-04-08,11.46,11.89,10.78,10.93,4384116.83
2025-04-09,10.93,12.82,10.44,12.65,8980891.69
2025-04-10,12.65,12.67,11.68,12.08,4138245.7
2025-04-11,12.07,12.9,12.02,12.64,3323588.23
2025-04-12,12.64,13.29,12.47,13.15,2468342.79
2025-04-13,13.15,13.23,12.43,12.62,3154296.08
2025-04-14,12.63,13.25,12.57,12.63,2801098.17
2025-04-15,12.64,12.84,12.21,12.24,3088546.47
2025-04-16,12.24,12.53,11.89,12.35,2896851.83
2025-04-17,12.35,12.71,12.2,12.54,2255618.77
2025-04-18,12.54,12.72,12.4,12.56,1155230.48
2025-04-19,12.57,13.06,12.53,12.94,1188404.07
2025-04-20,12.93,13.6,12.87,13.28,2277566.14
2025-04-21,13.29,13.7,12.96,13.11,2623398.74
2025-04-22,13.1,14.18,12.88,14.13,3872482.56
2025-04-23,14.13,15.28,14.01,15.02,4479481.4
2025-04-24,15.02,15.15,14.15,15.06,3263326.6
2025-04-25,15.06,15.36,14.71,14.92,3790777.91
2025-04-26,14.92,15.28,14.67,14.86,2127724.28
2025-04-27,14.87,15.1,14.37,14.56,2456622.73
2025-04-28,14.56,15.11,14.24,15.03,3049340.9
2025-04-29,15.03,15.24,14.47,14.6,2173196.17
2025-04-30,14.61,14.76,13.83,14.3,2127588.64
2025-05-01,14.3,15.04,14.3,14.74,2952704.48
2025-05-02,14.74,15.03,14.49,14.65,2801948.57
2025-05-03,14.65,14.67,14.16,14.24,1788850.74
2025-05-04,14.24,14.37,13.81,13.86,1579429.9
2025-05-05,13.86,14.2,13.48,13.65,2448399.35
2025-05-06,13.65,13.89,13.2,13.82,2166912.06
2025-05-07,13.82,14.09,13.46,13.82,1873337.32
2025-05-08,13.81,15.99,13.81,15.88,5676038.21
2025-05-09,15.89,16.73,15.58,16.01,6902689.72
2025-05-10,16.01,17.47,15.86,17.34,5230336.13
2025-05-11,17.34,17.42,16.3,17.1,4824652.78
2025-05-12,17.1,17.98,16.03,16.74,6485836.98
2025-05-13,16.74,17.81,16.03,17.39,5140765.42
2025-05-14,17.4,17.53,16.67,17.01,3739156.87
2025-05-15,17.02,17.21,15.69,16.04,4599640.32
2025-05-16,16.04,16.54,15.61,15.76,3037327.69
2025-05-17,15.76,15.79,15.07,15.32,2634568.83
2025-05-18,15.33,16.4,14.88,15.88,4286878.87
2025-05-19,15.88,16.01,14.84,15.78,4330819.39
2025-05-20,15.79,16.42,15.24,15.71,4389269.1
2025-05-21,15.71,16.49,15.52,16.1,6093462.07
2025-05-22,16.1,16.91,16.04,16.74,4542884.36
2025-05-23,16.74,17.16,15.42,15.53,6190632.79
2025-05-24,15.53,15.91,15.24,15.34,2601739.54
2025-05-25,15.34,15.56,14.86,15.54,2236117.68
2025-05-26,15.54,15.96,15.4,15.54,2143637.24
2025-05-27,15.54,16.13,15.15,15.91,2513450.22
2025-05-28,15.91,16.16,15.31,15.69,2287285.42
2025-05-29,15.69,16.19,15.0,15.05,3470428.69
2025-05-30,15.05,15.12,13.76,13.9,6106096.75
2025-05-31,13.89,14.19,13.39,13.97,3241877.57
2025-06-01,13.97,14.13,13.58,14.06,1673437.42
2025-06-02,14.06,14.12,13.59,14.07,1803670.48
2025-06-03,14.08,14.45,13.98,14.11,2397370.67
2025-06-04,14.12,14.48,13.7,13.83,1698210.37
2025-06-05,13.84,14.04,12.64,12.89,4325191.79
2025-06-06,12.89,13.69,12.82,13.56,2892254.8
2025-06-07,13.57,14.08,13.48,13.83,1796907.09
2025-06-08,13.82,13.98,13.55,13.73,1301631.33
2025-06-09,13.73,14.4,13.54,14.36,2139591.17
2025-06-10,14.36,15.53,14.32,15.45,4610246.8
2025-06-11,15.45,15.66,14.77,14.89,4342696.57
2025-06-12,14.89,14.93,13.83,13.97,3957934.78
2025-06-13,13.98,13.99,12.75,13.44,6529679.32
2025-06-14,13.45,13.46,12.83,13.15,1849077.29
2025-06-15,13.16,13.33,13.0,13.3,1457954.35
2025-06-16,13.3,14.17,13.17,13.56,2758548.76
